#xor_srcip xor_dstip xor_prot xor_srcport xor_dstport flowcnt pktcnt
0 0 0 0 0 0 0
2094883620 962924926 17 331 59727 3 3
216525629 2859214968 23 1120 11169 2 4
3616965457 3598645282 17 224 62935 5 7
2792050586 2705496539 23 106 43444 2 5
3741164495 2076262523 6 352 31730 3 3
98626 3763902152 23 686 4253 4 4
2894236635 220492717 23 194 49391 4 4
3716136593 1025490570 17 398 25172 3 3
2783445754 2932422628 23 1424 11501 2 2
2873319753 2693837883 0 1494 4255 2 3
2884930324 3958432528 23 1364 8534 6 52
2882634772 2952051176 0 53 42366 4 4
0 0 0 0 0 0 0
3689114572 852279641 17 398 56826 5 11
1826708044 1059092005 6 918 54634 3 3
1912449989 1027398404 17 60 10490 1 1
208954427 177364345 23 1903 8345 8 8
3567173865 995972219 17 756 65445 5 5
130274050 116826342 0 118 10517 2 2
2061032580 1792869811 17 174 3650 3 5
2894303074 13898 0 607 12274 2 7
380458315 248274600 23 752 34143 2 3
144233858 2929936830 0 1326 52433 6 6
2873206007 2835422407 23 154 64592 2 2
265638332 2796532521 0 1514 49353 6 63
0 0 0 0 0 0 0
1910194085 2063517524 6 1680 14103 3 3
1920811317 939333251 17 347 51146 7 7
3603552148 845335880 6 863 5849 5 91
3716088649 2048440692 17 567 27276 3 100
132933969 2749838608 23 1260 59363 8 8
194597159 103915226 23 39 8648 6 11
2792267765 130783149 0 2 38806 2 6
2037995392 1940244763 6 62 59550 1 1
3413360380 1995035040 6 181 5336 1 1
3109508746 4145480700 0 166 21310 6 6
82483 20778267 23 0 22629 2 2
215816 3088963601 23 1029 15843 2 2
1903116850 3754655510 17 1775 37697 5 6
122940596 2687143007 0 120 49284 4 13
3621681846 3571776293 6 249 26855 3 6
101669830 104531 23 84 5993 2 2
3572056707 1956225308 6 1082 43336 3 3
2712224263 270312626 23 198 54442 2 18
2894200331 2767755024 0 1408 8726 2 1366
3650043433 622480863 17 117 64265 7 265
1952653606 2076346163 6 60 6348 1 1
2775049827 107982302 23 231 40138 2 3
101683852 19342 23 254 10909 2 2
2812628995 4021829751 0 1037 17500 4 4
182971121 2859528393 23 78 44180 4 4
216434781 1188998115 23 630 20872 2 2
3596244180 2224338472 17 510 27252 5 20
2894133952 198609 23 122 6123 2 3
1876324905 1656078258 6 979 13487 5 5
2015261836 837768173 6 238 30123 3 43
3716002493 3608589700 6 1408 52837 5 6
3531098588 2343996378 6 345 40803 3 3
3467264774 3525308943 17 886 26736 3 3
2094087591 2590262294 6 814 865 3 3
2805336247 3922270638 0 372 18128 4 4
3716152686 2066884802 17 349 44367 1 1
2116564182 1934692179 6 1705 7819 5 6
267838343 130616959 23 139 130 4 4
1920753040 1019756491 17 1417 27822 3 3
3495100044 2590349201 6 63 64106 3 3
0 0 0 0 0 0 0
2894158741 20787182 0 326 17171 2 2
522649334 521864808 0 178 37925 4 4
251214617 3812086690 0 286 11399 4 4
3526899084 979591459 6 64 55993 1 1
3669885162 3410833984 6 1360 21588 1 1
244379578 2919040385 0 1367 43616 4 4
58826299 212023435 23 725 14383 4 4
141991 1181054923 23 8 5505 2 2
194259156 20209 23 101 45825 2 2
1912524065 979412812 6 1896 39893 5 16
1965985725 2120142274 17 496 514 5 5
2882796658 2813073545 0 99 62098 4 5
3669829669 987146432 17 62 5964 3 3
0 0 0 0 0 0 0
14860 2827923868 23 2 30614 2 2
2098938010 3491226111 6 244 551 3 3
2741789602 1085109872 0 10 39777 6 6
995142751 3613359035 17 859 62143 5 5
1912347865 2063476120 17 74 9247 1 1
2904614031 1335192614 23 12 39751 4 23
2763381381 160445342 0 1374 19376 6 22
3732303015 900485225 17 68 63841 5 13
3558206347 2110227712 17 1268 28658 5 8
2894167160 167020 0 2 13334 2 2
0 0 0 0 0 0 0
2065170350 2014786086 6 86 30783 3 3
2064691568 808932013 17 458 39914 3 24
2036351661 927681912 6 246 24873 3 8
3558098758 3533891750 17 48 60816 3 3
1912364640 1887919067 6 14 15659 3 3
3953469641 102739386 0 127 42239 6 97
1759141612 1041745175 17 237 8836 7 7
63 3088915680 0 112 18549 2 2
3715952352 2001696132 17 149 20029 3 3
2690975417 1181026155 0 219 58405 2 2
2094168438 990895769 17 596 54854 3 3
2882602052 1087336664 23 803 12875 2 2
3681755105 1916688304 17 1359 14651 5 254
2894307388 1093764316 23 2 5275 2 2
216314043 1267375707 23 1948 27871 6 7
3715931833 2096778551 17 158 10057 3 3
2885718002 1246210700 0 1145 4874 6 6
187612 2706743325 0 960 41863 6 7
2090704193 1034465899 17 383 12848 5 5
3417552741 1883244723 17 1063 41524 5 5
1912518682 2076417533 17 712 22907 1 1
1912481812 2109830374 17 991 7947 3 163
2012654754 1925693513 6 1535 36209 5 26
3715958706 1809667942 17 63 25731 3 3
183151408 1301915871 23 667 15801 4 4
196425452 1188595436 23 1407 51880 4 4
2117315682 3496652851 17 994 57602 5 5
3176844631 1087205990 0 126 49979 2 2
0 0 0 0 0 0 0
3669910870 2076181843 6 203 36696 3 3
1983705701 1934636061 17 1218 13845 3 3
2072183142 1008787810 6 2024 3858 5 213
639153064 2035113827 6 142 9459 5 11
186972728 1471963696 23 1153 623 10 14
2882561267 2914541729 23 130 13884 2 2
2894287996 1272029726 23 120 18134 2 2
3658477680 876112093 17 422 26940 5 5
3363689564 877823132 6 292 51647 3 4
1999311131 891334479 6 1312 13267 7 55
3637615979 2453970117 17 1890 46039 7 11
183055259 2912858608 0 1306 15819 4 7
3715666460 2501455735 17 1486 28214 3 9
216486686 3865603233 23 259 61064 2 2
2098856871 1025378565 6 131 1232 1 2
3609844182 3552973898 17 1354 4663 7 7
3516463620 2042051073 6 1848 6289 7 38
3322517692 3382209705 6 161 52372 5 5
3802508973 3887152341 0 1248 34777 4 4
2894107778 162347510 23 118 18225 2 7
2065034954 987074829 6 1206 26779 5 7
1991075580 2076287402 6 421 10777 3 17
3672835978 1025548896 6 299 12023 5 10
2098954619 3250813894 17 112 2256 5 5
2079499585 3679880295 17 104 27073 1 1
2775424960 2863683547 23 230 28867 8 13
3174887525 1304299592 0 837 43811 4 9
1912519094 3679488929 6 662 9060 1 1
976452589 1921069716 6 66 15094 3 3
2894300394 2827987989 0 14 59920 2 3
207882 4012418455 0 1492 51260 2 5
19240 3778308054 0 124 19311 2 2
3066561238 4055865885 23 108 52902 4 5
216357398 133904947 0 49 18379 4 82
3660540647 3249420197 17 1452 16334 3 3
183437866 160724014 23 240 24366 6 6
2135822432 3711723237 6 62 42273 3 3
1912498821 2092953051 6 799 41072 3 3
2098793824 862390770 17 74 7504 3 3
3716023058 1934815194 6 60 21062 1 1
3523280398 3524338569 17 1074 49153 1 3
3716055629 2081002245 6 252 59278 3 3
1991185121 3249436286 17 838 7624 3 3
4038186083 2786849125 0 138 9799 4 4
2952688675 140691129 0 738 8914 2 6
3669914365 3544986339 6 60 10583 1 1
2882582994 160938857 23 1357 52689 2 236
2098754774 2076347065 6 60 23354 1 1
3716053917 2081149837 6 62 2009 1 1
238558019 3062641054 23 500 54037 4 4
3716070941 2660859509 6 1494 13511 5 13
1983811961 2001620690 17 395 11314 3 3
185927 1274432529 0 36 12151 2 2
2873104833 3863972272 0 920 12711 2 9
3716074239 891732894 6 303 62082 5 5
3313433619 2609950908 6 373 59580 7 26
13561785 3882594139 0 393 42035 4 4
2098830969 1028686330 6 1040 56472 3 4
3669906624 1963978639 6 728 58162 3 3
3516497426 3739767985 6 507 3389 5 5025
3435176751 2063565230 6 1219 8914 3 3
287112481 1085469227 0 51 31350 4 4
1792258324 1672708385 17 49 1720 5 5
41112 1093957020 0 357 10480 2 18
2690935794 1284217510 23 1382 23803 2 2
130234677 1191702957 0 799 14142 4 5
2126093646 3677057868 17 66 9494 3 3
3670000787 2076307610 17 195 3128 1 1
130136738 81429 0 1184 22976 2 58
57353 3062505483 0 1879 29745 4 4
3123476356 263010403 0 294 18342 2 4
2838409707 231594 23 90 21913 4 4
3715124971 2105591648 6 98 19078 3 3
2831238617 1268565970 0 1534 28935 4 4
1912481350 3679856997 6 1494 15755 1 340
194374396 1243751765 23 143 34745 4 4
3609704355 3414383187 17 1382 6960 3 3
2065246149 2080647907 6 1343 5341 3 3
1840681752 2014822098 6 115 1496 3 3
1699297734 2465571265 17 1297 56974 7 12
1973237968 1956186167 6 370 56190 5 5
230072805 2694161178 0 2 37637 2 4
3642532468 2643039913 6 1077 48866 3 38
2884817810 2808041042 0 142 65530 2 2
130086337 2807719661 0 0 62740 2 2
2798969694 2693899863 23 1730 33079 4 4683
3682538857 806013955 6 17 6456 3 9
2812663825 3865516515 23 1232 33488 4 4
0 0 0 0 0 0 0
3716003737 3225362876 6 1294 2785 5 16
3516469594 850510931 17 537 10656 3 3
2123963178 3565597776 6 367 56962 3 3
2061043662 3445385114 17 1112 13759 3 41
2124006398 1631578588 6 1540 14120 5 6
3741095942 3410836720 6 60 51896 3 4
3434043653 3584827654 6 1518 25965 5 67
1912439491 2056615163 17 70 55425 3 10
122925268 1335306417 0 497 55556 2 2
3716102995 2076346834 17 60 23965 1 1
11458 142942 23 3 8927 2 6
2936158085 2845216673 0 895 24049 4 4
1912390305 2001592134 6 60 2870 1 1
2884821834 145757440 23 1402 1062 4 236
3616959812 2010489599 17 205 24249 7 7
2081249207 3524333697 6 62 4658 1 1
2791891094 111458852 23 119 17648 2 10
3104628576 1238903494 0 562 17409 4 4
3567032073 3701305795 17 147 28277 3 3
2098911851 2076357832 17 140 18673 1 1
317601213 1189084501 0 695 19180 4 4
3716110312 2080937462 6 62 3791 1 1
1912562839 2080932496 6 62 80 1 1
132258190 3938381255 0 223 228 6 51
156091 1087260415 0 0 30873 2 2
216411462 198601346 0 561 59476 2 2
2692216308 4130269062 0 1233 58284 4 4
3502418646 813723176 6 138 14220 3 3
3715842320 2457818652 17 395 10751 3 3
1882317923 3394014756 17 925 52539 5 5
3342596174 1059577895 17 445 2619 5 8
376996018 145742127 0 1668 44732 6 67
3715364103 3552728663 6 26 61286 3 156
2894295138 257462215 0 73 9182 2 2
3741176844 2588314066 6 147 49816 3 7
1850568896 862254226 6 702 36731 3 15
3749789473 1928553733 6 92 39255 5 8
220814788 4024382307 23 377 48006 4 5
30328110 27612332 23 1713 34700 6 6
125775623 130305779 0 373 50185 4 4
71437705 3985055345 0 74 37944 6 279
1912367543 1881014302 6 74 7407 3 13
0 0 0 0 0 0 0
3715917690 3397675971 17 74 3351 1 1
1991045420 3679936038 6 62 2570 1 1
2791890528 1188014286 0 1764 51202 6 72
216509299 1087191709 23 1108 40846 2 11
4009327858 4002798148 0 79 1993 10 141
0 0 0 0 0 0 0
216333085 13766 23 9 10454 2 2
2965706788 2827795593 23 684 39083 4 6
3658262772 937306426 6 361 16986 3 21
1912385470 2076303764 6 60 21130 1 4
2123983628 2096628675 17 72 42108 5 20
196366683 1093768660 0 1358 33960 2 23
3374568808 3685930697 17 1299 7889 5 9
3716152355 3677102005 6 963 28791 5 5
2090787929 2547895395 6 317 32659 3 3
2015146133 2637871945 6 1850 2778 3 14
2691031500 1191660082 23 335 56017 2 6
39050467 270202423 0 623 46237 6 275
2934772514 210647526 0 190 20253 4 28
3616558725 2599654263 6 55 7379 3 3
3716117379 1934828676 17 60 12528 1 1
2054693635 1947326569 17 343 26591 3 3
3681575934 3490846994 17 430 909 3 3
130080319 2920754279 23 114 16262 2 2
1631288795 848666803 6 1041 41639 5 5
1942292271 1977425983 6 1398 8333 3 7
2894183651 20915071 23 1350 17853 2 19
2894222128 1215406327 23 0 12074 4 102
2094470442 3518149099 6 1938 925 3 3
3716099487 2076430400 17 291 22120 1 1
2690958537 1191105568 0 374 31305 2 2
1899342388 1019737959 6 60 3549 1 1
2098819047 3624521523 17 131 53998 3 4
3166484699 1274327744 23 26 38738 4 70
2615820987 3475481318 17 609 12812 9 9
3716080213 2080997467 6 1494 12930 1 42
3716052263 2063529623 6 63 16144 3 3
2894195090 1248866405 0 1224 1795 4 4
3502683063 824856074 17 166 32385 5 5
464707761 1119803967 0 1548 54343 6 12
2894180204 3865648865 0 126 11090 2 2
1619174861 970040250 6 349 64359 3 3
0 0 0 0 0 0 0
2884810445 1178397750 23 101 16282 2 21
3669818750 979508092 6 62 22402 3 9
30744 3759031085 23 282 14077 4 4
3681613680 1019729789 17 942 47093 3 4
1456289605 2910146207 0 717 1210 6 6
1912300881 3451161484 17 819 19789 5 5
3657968234 2472788859 17 369 22714 5 5
3744509686 1002205639 17 1512 24460 7 85
1009814032 3548827868 6 60 11428 3 3
533540237 2906151074 0 1198 1750 4 4
2940473214 2708464761 23 126 53632 4 4
1912496183 3518293311 17 951 12778 3 3
2861056316 1335111255 0 165 41749 4 6
3016642597 230414 0 743 55368 2 2
2894302837 3863916187 0 1532 7795 2 26
3716077150 854666497 17 31 28239 3 40
55790 31041119 23 592 4762 2 2
3516485763 2083923720 6 1327 31719 3 3
2690988551 220686 0 731 29600 2 2
1912458283 2010595649 6 810 34044 3 22
3723414901 3528848515 17 604 60882 3 3
3716023167 2050645777 6 754 5172 3 3
3516427350 2532093956 17 62 32398 5 11
1889587847 1934721606 17 52 7682 3 3
3126598264 3112935008 23 353 43833 2 2
2978152588 130649293 23 86 5967 2 2
2098848381 1027153806 6 91 26837 3 3
1788592670 1733324488 17 356 46251 11 16
3516432901 2610434276 17 510 10475 3 3
2882698451 96017724 23 122 9045 2 2
1912540090 2041789686 6 790 20985 3 3
530677469 1191036786 23 222 13415 4 4
1889011594 1936681597 6 999 59706 3 12
0 0 0 0 0 0 0
3061270214 3851653565 23 876 18512 8 12
2775185369 2751661026 23 173 59087 2 8
0 0 0 0 0 0 0
3715948007 3585708328 6 1514 6750 3 58
3716005420 3576990870 17 119 22925 3 3
2098954340 2080957736 17 140 21813 1 1
2712146173 2834440351 0 110 28582 2 2
1912589793 3661169879 6 61 758 5 5
58781794 15228 0 933 5663 2 2
2078215737 2103939524 17 446 61068 5 5
3715909763 3679975731 17 60 61786 1 1
2894194312 130560948 23 40 51580 4 10
2812690717 2693858431 0 1079 35562 4 4
1274765931 1276902699 0 1525 20015 8 34
3780114644 2895992655 0 1426 50524 4 14
2690927858 2914592657 23 1481 41476 2 2
1202 229894250 23 118 29132 2 2
244124 3996335472 23 8 7993 4 4
2882721405 130736689 0 212 13606 2 2
3669891949 2063476120 17 74 7519 1 1
25051 130582511 0 368 759 2 2
144659850 1283469145 23 1455 42831 6 59
3603610059 2078423723 6 467 26934 5 5
247415417 2894370201 0 335 3696 6 6
285567801 1318878235 0 122 26205 2 2
5858679 1271945814 0 372 22763 2 2
2784384306 1335303475 0 255 9307 2 2
2741481601 2887647450 0 320 25745 4 4
3348270420 1649202381 6 134 13791 3 3
402607393 182542646 23 128 1331 2 2
3187465896 4000792941 0 114 57627 2 2
2034661475 1027433258 6 1902 35807 5 10
3603654588 1966795534 17 1170 57637 5 5
2894277427 1093925754 23 734 39274 4 9
2831257610 1228079692 23 478 23196 6 14
1912432475 1956219493 17 60 23419 3 3
18431 2849175117 23 286 10427 2 2
2106151912 1997772210 6 94 12993 5 5
3669811524 3344875138 17 846 47637 3 8
2691065280 2807679445 23 253 20741 2 2
1991133390 3389540760 17 74 53475 3 3
2690960040 433974097 23 294 51599 8 27
501747015 2807993265 23 306 59303 4 13
1912497406 2080772656 17 151 7600 1 173
58887119 1284123111 23 66 14910 4 4
58861403 2807849602 0 1514 6565 2 35
3715952601 3535856975 17 1207 3496 1 1
182917471 33101563 23 234 54979 4 5
3156793027 4156180727 0 214 46240 4 8
2812562601 1094079746 23 383 21050 2 2
216431939 2849146576 23 176 20843 2 2
0 0 0 0 0 0 0
1912521621 2076377155 6 60 16346 1 1
196463101 4000794293 0 1078 8098 2 3
2894204752 1189007844 23 4 16671 2 2
2712156044 2887413895 0 48 24686 4 8
3311411697 3713019291 17 27 61231 5 97
3603538439 2053537669 17 206 13363 3 8
2797188580 3087529636 0 268 50617 4 5
2080816751 2076246084 6 62 60250 1 1
123506 130618939 23 836 4472 2 2
2048042052 1779474630 6 739 11278 9 11
3596253999 1027306068 17 269 15075 3 3
194289866 2859556889 23 204 481 6 8
2812746557 220844325 23 176 61526 2 2
3716127555 2081063913 6 60 17843 1 1
2812769034 1191661901 0 195 17623 2 2
214352928 1214059407 0 1314 3099 6 73
3596344265 3518166181 17 314 15152 5 5
445718347 2907332091 0 1988 42605 8 53
1731723953 990710926 6 497 7458 3 4
209088491 2920853344 23 79 58392 4 4
1938401350 1025351494 17 451 37933 3 8
1165023202 4050652147 0 1632 35003 6 59
3430063111 2672467093 17 26 59499 3 3
3716057490 1995032601 6 60 8574 1 1
3723275779 2435044780 17 360 22737 7 7
2791554093 3863967614 0 193 27541 2 2
67611 2845269088 0 118 26136 2 2
2115048075 937767703 17 1499 32471 7 63
0 0 0 0 0 0 0
2882594533 1244541429 23 112 17226 4 4
0 0 0 0 0 0 0
183021100 3938895884 0 1794 57163 8 114
3716063104 3701307363 17 60 18483 1 1
1991067606 2081074283 6 1305 43114 5 5
95672 3885463315 0 0 2727 2 2
3716088208 1019645817 17 60 17608 1 1
2098727223 3544820574 17 564 5857 3 369
71352082 2848982300 0 120 7660 2 403
2894227403 167022740 23 584 52659 2 2
248034 3001038572 0 107 43843 6 7
3513281556 2123006213 17 125 10124 5 5
2991191453 1115099007 23 1157 30177 6 7
3372431545 3701369296 17 95 5668 3 3
3502823350 829925145 17 73 48203 3 3
3578933417 3316784170 17 1709 61710 7 22
2065064354 2076352947 17 73 12118 1 2
2870274931 1356098402 23 565 36045 4 4
2064912821 2076232595 17 192 6170 5 5
146677195 4012476773 0 549 42886 2 2
0 0 0 0 0 0 0
2894118318 3993449195 0 45 55060 4 4
64954909 1150193054 23 1403 16183 4 4
382653659 220877166 0 453 10240 2 2
2882778340 42385963 0 1426 42885 4 4
2691144240 439478 0 116 2977 2 2
216429320 3154193652 23 278 51406 4 8
2886958809 2754116486 0 1514 9200 4 4
2110851958 1987243513 6 659 20875 3 3
164694934 1081821001 0 6 6219 4 4
2894223252 2684778575 23 1514 5290 2 2
3716103125 1994962546 6 128 12594 1 1
380538856 3088941875 0 120 62962 2 2
2690974195 3778393692 0 819 7960 2 2
3716087926 1934768277 17 74 9959 1 1
2873108017 1189038549 23 37 28876 2 2
1829072210 2113360924 6 358 7018 3 5
2051689545 1688125478 6 606 29395 5 5
1683317614 2593229310 17 1106 38183 5 8
130158879 3885329905 23 1975 41758 6 31
1829809611 2036246588 17 113 37990 7 14
1991069759 3691570972 17 48 5230 3 10
1991113996 2622742695 17 127 35573 5 5
101455496 155710255 0 181 40076 4 4
3186372575 270492332 23 1348 57313 4 5
3669883627 3524339213 6 62 1282 1 1
3392532403 2001571817 17 465 37253 3 4
230190392 1284156995 0 605 58176 2 7
1912565887 2048494109 6 88 14188 3 10
2752201905 270183981 0 406 60185 6 76
2894164902 130640014 23 13 5158 2 7
3716091581 1940257397 17 76 10845 1 1
2817341387 1323380018 23 1340 60067 6 12
3592840346 2083172364 6 18 62661 3 3
3022730157 3076100959 23 176 23695 4 6
2098888894 3544936776 6 244 30001 3 3
3665030781 3737794211 6 191 31179 7 156
60839458 1262509709 23 98 63337 4 18
26178514 2777500155 23 508 5807 2 2
32292 27637574 23 790 20167 2 53
3741195491 2068934992 17 107 29508 3 3
3716043900 1934689293 17 565 16421 1 151
220951322 2250032 0 293 51736 4 4
0 0 0 0 0 0 0
2812752672 3910492347 0 566 799 4 4
3616689385 1843298586 17 336 6565 3 3
130027879 2892351475 0 484 25931 6 6
241006 2818771788 23 112 30003 2 2
3383753439 2480096750 6 240 21095 3 22
2201152 102950978 23 531 13931 4 4
2720668289 117762117 0 103 58036 6 7
2882685348 130732218 23 381 34122 2 2
131019761 221644038 23 519 39527 2 2
221146171 3807744951 0 1091 31355 6 7
3669959292 906376615 6 1006 16478 3 3
0 0 0 0 0 0 0
2093502179 1934804724 17 1002 41037 5 5
1929054684 2140027424 17 912 3972 5 9
3716145949 2114725729 17 736 38058 3 3
58896 70157112 23 696 15843 2 2
3669892323 2076379766 17 74 22355 1 1
182923744 2859504508 23 1371 49847 8 202
2085256714 2430348869 6 1448 26349 3 27
236621825 2914612034 0 1248 12547 4 5
236930918 2934967407 0 338 63758 4 6
3059050279 1105494907 23 225 42754 4 970
1912386104 1027180234 6 1514 27314 1 10
180965087 3913606360 0 648 11907 6 6
3681641737 3250689354 17 490 61614 3 5
3125212954 2770170803 0 376 5477 4 4
0 0 0 0 0 0 0
0 0 0 0 0 0 0
2109354845 1727145922 6 1500 64326 7 7
216319137 182568244 0 587 49294 4 4
2690929984 3074877694 23 173 37736 2 4
2063100494 3560295685 17 315 21278 7 12
2000664482 988815130 6 316 34492 3 3
18864123 189521595 23 202 23169 2 2
